Time,Patch,ZWZW,ZWZZ,ZWMZ,ZWMM,ZWMW,ZWRW,ZWRZ,ZWMR,ZWRR,ZZZW,ZZZZ,ZZMZ,ZZMM,ZZMW,ZZRW,ZZRZ,ZZMR,ZZRR,MZZW,MZZZ,MZMZ,MZMM,MZMW,MZRW,MZRZ,MZMR,MZRR,MMZW,MMZZ,MMMZ,MMMM,MMMW,MMRW,MMRZ,MMMR,MMRR,MWZW,MWZZ,MWMZ,MWMM,MWMW,MWRW,MWRZ,MWMR,MWRR,RWZW,RWZZ,RWMZ,RWMM,RWMW,RWRW,RWRZ,RWMR,RWRR,RZZW,RZZZ,RZMZ,RZMM,RZMW,RZRW,RZRZ,RZMR,RZRR,MRZW,MRZZ,MRMZ,MRMM,MRMW,MRRW,MRRZ,MRMR,MRRR,RRZW,RRZZ,RRMZ,RRMM,RRMW,RRRW,RRRZ,RRMR,RRRR
341,1,0,8.01365809233014e-12,8.3512755649383e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8263621152082e-13,7.53694054897584e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,1,0,7.29242886402043e-12,7.59966076409386e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57198952483946e-13,6.85861589956801e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,1,0,6.63611026625859e-12,6.91569129532541e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34051046760391e-13,6.24134046860689e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,1,0,6.03886034229531e-12,6.29327907874612e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12986452551956e-13,5.67961982643227e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,1,0,5.49536291148874e-12,5.72688396165897e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9381767182228e-13,5.16845404205337e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,1,0,5.00078024945475e-12,5.21146440510966e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76374081358275e-13,4.70329317826856e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,1,0,4.55071002700382e-12,4.74243260864979e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6050041403603e-13,4.27999679222439e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,1,0,4.14114612457348e-12,4.31561367387131e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46055376772787e-13,3.8947970809242e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,1,0,3.76844297336187e-12,3.92720844322289e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32910392863236e-13,3.54426534364102e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,1,0,3.4292831057593e-12,3.57375968333283e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20948457505545e-13,3.22528146271333e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,1,0,3.12064762624096e-12,3.25212131183288e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10063096330046e-13,2.93500613106913e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,1,0,2.83978933987927e-12,2.95943039376792e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00157417660342e-13,2.67085557927291e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,1,0,2.58420829929014e-12,2.69308165832881e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.11432500709111e-14,2.43047857713835e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,1,0,2.35162955235403e-12,2.45070430907921e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.29403575645292e-14,2.2117355051959e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,1,0,2.13998289264217e-12,2.23014092126209e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54757253837215e-14,2.01267930972827e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,1,0,1.94738443230437e-12,2.0294282383485e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86829100991866e-14,1.83153817185272e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,1,0,1.77211983339698e-12,1.84677969689713e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25014481902598e-14,1.66669973638598e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,1,0,1.61262904839125e-12,1.68056952417639e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68763178531364e-14,1.51669676011124e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,1,0,1.46749243403604e-12,1.52931826700052e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17574492463541e-14,1.38019405170123e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,1,0,1.33541811497279e-12,1.39167962297047e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70992788141823e-14,1.25597658704812e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,1,0,1.21523048462524e-12,1.26642845690313e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28603437209059e-14,1.14293869421379e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,1,0,1.10585974100897e-12,1.15244989578185e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90029127860243e-14,1.04007421173455e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,1,0,1.00633236431816e-12,1.04872940516148e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54926506352821e-14,9.46467532678437e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,1,0,9.15762451529529e-13,9.54343758696947e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22983120781068e-14,8.61285454737377e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,1,0,8.33343830891871e-13,8.68452820414222e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93914639910772e-14,7.83769763811013e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
