Time,ZW,ZZ,MZ,MM,MW,RW,RZ,MR,RR,generation,threshold,rM,total_females
930,249.608174656169,0,0,0,7.2635655056559e-4,0.390834810287701,0,0,0,32,0.2,3e-4,249.99973582300728
960,249.608593117576,0,0,0,4.1855428634291e-4,0.390836097964128,0,0,0,33,0.2,3e-4,249.99984776982646
990,249.608834253012,0,0,0,2.4118605812149e-4,0.3908368399753,0,0,0,34,0.2,3e-4,249.99991227904542
1020,249.608973204617,0,0,0,1.3897981312349e-4,0.390837267549868,0,0,0,35,0.2,3e-4,249.99994945198
1050,249.609053273603,0,0,0,8.00849186827151e-5,0.390837513933571,0,0,0,36,0.2,3e-4,249.99997087245524
1080,249.609099412163,0,0,0,4.61476363460006e-5,0.390837655908391,0,0,0,37,0.2,3e-4,249.99998321570774
1110,249.609125998786,0,0,0,2.65918171339633e-5,0.390837737719117,0,0,0,38,0.2,3e-4,249.99999032832224
1140,249.609141318899,0,0,0,1.5323094228471e-5,0.390837784861217,0,0,0,39,0.2,3e-4,249.99999442685444
1170,249.609150146863,0,0,0,8.82967813957858e-6,0.390837812026074,0,0,0,40,0.2,3e-4,249.9999967885672
1200,249.609155233831,0,0,0,5.08795476224042e-6,0.390837827679373,0,0,0,41,0.2,3e-4,249.9999981494651
1230,249.609158165112,0,0,0,2.93184894673369e-6,0.390837836699326,0,0,0,42,0.2,3e-4,249.99999893366027
1260,249.609159854214,0,0,0,1.6894289426566e-6,0.390837841896923,0,0,0,43,0.2,3e-4,249.99999938553987
1290,249.60916082753,0,0,0,9.73505171493534e-7,0.390837844891951,0,0,0,44,0.2,3e-4,249.99999964592712
1320,249.609161388388,0,0,0,5.60966068016844e-7,0.390837846617787,0,0,0,45,0.2,3e-4,249.99999979597186
1350,249.609161711573,0,0,0,3.23247310024114e-7,0.39083784761227,0,0,0,46,0.2,3e-4,249.99999988243258
1380,249.609161897802,0,0,0,1.86265852982539e-7,0.390837848185325,0,0,0,47,0.2,3e-4,249.9999999322532
1410,249.609162005114,0,0,0,1.07332580525752e-7,0.390837848515538,0,0,0,48,0.2,3e-4,249.99999996096213
1440,249.609162066951,0,0,0,6.18486032057902e-8,0.390837848705817,0,0,0,49,0.2,3e-4,249.9999999775054
1470,249.609162102583,0,0,0,3.56392224781863e-8,0.390837848815463,0,0,0,50,0.2,3e-4,249.9999999870377
1500,249.609162123116,0,0,0,2.05365054768057e-8,0.390837848878645,0,0,0,51,0.2,3e-4,249.99999999253114
1530,249.609162134947,0,0,0,1.18338175695072e-8,0.390837848915051,0,0,0,52,0.2,3e-4,249.99999999569587
1560,249.609162141765,0,0,0,6.81903931574852e-9,0.390837848936031,0,0,0,53,0.2,3e-4,249.9999999975201
1590,249.609162145693,0,0,0,3.92935727747496e-9,0.390837848948119,0,0,0,54,0.2,3e-4,249.99999999857047
1620,249.609162147958,0,0,0,2.26422636659044e-9,0.390837848955086,0,0,0,55,0.2,3e-4,249.9999999991773
1650,249.609162149262,0,0,0,1.304722547999e-9,0.3908378489591,0,0,0,56,0.2,3e-4,249.99999999952584
1680,249.609162150013,0,0,0,7.51824531485213e-10,0.390837848961413,0,0,0,57,0.2,3e-4,249.99999999972624
1710,249.609162150446,0,0,0,4.33226303175541e-10,0.390837848962746,0,0,0,58,0.2,3e-4,249.99999999984198
1740,249.609162150696,0,0,0,2.49639406407361e-10,0.390837848963514,0,0,0,59,0.2,3e-4,249.99999999990914
1770,249.60916215084,0,0,0,1.43850529791209e-10,0.390837848963956,0,0,0,60,0.2,3e-4,249.99999999994782
1800,249.609162150923,0,0,0,8.289146020248001e-11,0.390837848964211,0,0,0,61,0.2,3e-4,249.9999999999701
1830,249.609162150971,0,0,0,4.77648166083739e-11,0.390837848964358,0,0,0,62,0.2,3e-4,249.99999999998312
1860,249.609162150998,0,0,0,2.7523676142966696e-11,0.390837848964443,0,0,0,63,0.2,3e-4,249.99999999998997
1890,249.609162151014,0,0,0,1.58600577206012e-11,0.390837848964492,0,0,0,64,0.2,3e-4,249.99999999999434
1920,249.609162151023,0,0,0,9.139092815733649e-12,0.39083784896452,0,0,0,65,0.2,3e-4,249.99999999999667
1950,249.609162151028,0,0,0,5.26624927638802e-12,0.390837848964535,0,0,0,66,0.2,3e-4,249.99999999999778
1980,249.609162151032,0,0,0,3.0345880056400098e-12,0.390837848964545,0,0,0,67,0.2,3e-4,249.99999999999957
0,250,0,0,0,0,0,0,0,0,1,0.2,4e-4,250
30,250.000322400697,0,0,0,0,0,0,0,0,2,0.2,4e-4,250.000322400697
60,250.000090984018,0,0,0,0,0,0,0,0,3,0.2,4e-4,250.000090984018
90,250.000018876751,0,0,0,0,0,0,0,0,4,0.2,4e-4,250.000018876751
120,238.037426851897,0,0,0,22.8265737332182,0.00986460609839645,0,0,0,5,0.2,4e-4,260.8738651912136
150,208.913990068454,0,0,0,47.3913194306802,0.0402209065672832,0,0,0,6,0.2,4e-4,256.3455304057015
180,183.498215837461,0,0,0,63.7608160447787,0.0832619478302933,0,0,0,7,0.2,4e-4,247.34229383007
210,172.726344173278,0,0,0,58.1335612887018,0.131029614031727,0,0,0,8,0.2,4e-4,230.9909350760115
240,180.870664328255,0,0,0,49.4117003899008,0.190939162792708,0,0,0,9,0.2,4e-4,230.47330388094852
270,193.189709462841,0,0,0,40.549798621337,0.256204100056233,0,0,0,10,0.2,4e-4,233.99571218423424
300,205.902786016482,0,0,0,31.794213854751,0.319745355310151,0,0,0,11,0.2,4e-4,238.01674522654315
330,217.504861892783,0,0,0,23.6099034872572,0.376060786390915,0,0,0,12,0.2,4e-4,241.4908261664311
360,227.186725276332,0,0,0,16.5923707180764,0.421786792370164,0,0,0,13,0.2,4e-4,244.20088278677855
390,234.645460928838,0,0,0,11.080883274157,0.456020251336534,0,0,0,14,0.2,4e-4,246.18236445433152
420,239.994646363284,0,0,0,7.08647935027753,0.479910014863359,0,0,0,15,0.2,4e-4,247.56103572842488
450,243.605120324328,0,0,0,4.38073251093906,0.495656306773704,0,0,0,16,0.2,4e-4,248.48150914204075
480,245.927164474218,0,0,0,2.64194217782309,0.505593069151744,0,0,0,17,0.2,4e-4,249.07469972119281
510,247.367451391358,0,0,0,1.56657106912364,0.511669998803667,0,0,0,18,0.2,4e-4,249.4456924592853
540,248.238096844233,0,0,0,0.918749280603038,0.515307140473869,0,0,0,19,0.2,4e-4,249.67215326530993
570,248.755266908366,0,0,0,0.535124336325869,0.517453277639103,0,0,0,20,0.2,4e-4,249.80784452233098
600,249.058974603127,0,0,0,0.310381163477175,0.518708181667694,0,0,0,21,0.2,4e-4,249.88806394827188
630,249.236037954585,0,0,0,0.179577900156598,0.519437826543357,0,0,0,22,0.2,4e-4,249.93505368128496
660,249.338805125813,0,0,0,0.103746398399648,0.519860611255936,0,0,0,23,0.2,4e-4,249.96241213546858
690,249.398288989207,0,0,0,0.0598854230389131,0.520105084692123,0,0,0,24,0.2,4e-4,249.97827949693803
720,249.432663614585,0,0,0,0.0345504044805279,0.520246277776717,0,0,0,25,0.2,4e-4,249.98746029684224
750,249.452508987253,0,0,0,0.0199278310992608,0.520327763832268,0,0,0,26,0.2,4e-4,249.99276458218452
780,249.463959779091,0,0,0,0.0114919734589884,0.52037477174404,0,0,0,27,0.2,4e-4,249.99582652429402
810,249.470564717633,0,0,0,0.00662654940076488,0.520401883186293,0,0,0,28,0.2,4e-4,249.99759315022007
840,249.474373787239,0,0,0,0.00382081642017539,0.520417517283091,0,0,0,29,0.2,4e-4,249.99861212094225
870,249.476570234791,0,0,0,0.00220298228513367,0.520426532109665,0,0,0,30,0.2,4e-4,249.9991997491858
900,249.47783670469,0,0,0,0.00127015821944249,0.520431729931364,0,0,0,31,0.2,4e-4,249.9995385928408
930,249.47856692311,0,0,0,7.3231852294349e-4,0.520434726839936,0,0,0,32,0.2,4e-4,249.9997339684729
960,249.478987941809,0,0,0,4.222207280465e-4,0.52043645474051,0,0,0,33,0.2,4e-4,249.99984661727757
990,249.479230683635,0,0,0,2.4343193141004e-4,0.520437450971496,0,0,0,34,0.2,4e-4,249.9999115665379
1020,249.479370637449,0,0,0,1.4035072275412e-4,0.520438025351164,0,0,0,35,0.2,4e-4,249.99994901352292
1050,249.479451328074,0,0,0,8.09191386480462e-5,0.520438356510311,0,0,0,36,0.2,4e-4,249.99997060372294
1080,249.47949785029,0,0,0,4.66538570715045e-5,0.520438547440099,0,0,0,37,0.2,4e-4,249.99998305158715
1110,249.479524672656,0,0,0,2.6898229084339e-5,0.520438657520547,0,0,0,38,0.2,4e-4,249.99999022840564
1140,249.47954013707,0,0,0,1.55081403810389e-5,0.520438720987324,0,0,0,39,0.2,4e-4,249.99999436619768
1170,249.479549053062,0,0,0,8.94119780404048e-6,0.520438757579019,0,0,0,40,0.2,4e-4,249.9999967518388
1200,249.479554193566,0,0,0,5.15503536958009e-6,0.520438778675914,0,0,0,41,0.2,4e-4,249.99999812727728
1230,249.479557157316,0,0,0,2.97212846600621e-6,0.520438790839302,0,0,0,42,0.2,4e-4,249.9999989202838
1260,249.479558866062,0,0,0,1.71357648689467e-6,0.520438797852085,0,0,0,43,0.2,4e-4,249.99999937749058
1290,249.479559851238,0,0,0,9.8796009925404e-7,0.520438801895296,0,0,0,44,0.2,4e-4,249.9999996410934
1320,249.479560419239,0,0,0,5.69606992802272e-7,0.520438804226404,0,0,0,45,0.2,4e-4,249.9999997930724
1350,249.47956074672,0,0,0,3.28406101567716e-7,0.5204388055704,0,0,0,46,0.2,4e-4,249.99999988069652
1380,249.479560935528,0,0,0,1.89342070257063e-7,0.52043880634528,0,0,0,47,0.2,4e-4,249.99999993121537
1410,249.479561044386,0,0,0,1.09164900838338e-7,0.520438806792035,0,0,0,48,0.2,4e-4,249.99999996034293
1440,249.479561107147,0,0,0,6.29388679861943e-8,0.520438807049611,0,0,0,49,0.2,4e-4,249.99999997713547
1470,249.479561143332,0,0,0,3.62873146118686e-8,0.520438807198117,0,0,0,50,0.2,4e-4,249.99999998681744
1500,249.479561164195,0,0,0,2.09213995019601e-8,0.520438807283737,0,0,0,51,0.2,4e-4,249.99999999240012
1530,249.479561176223,0,0,0,1.20622030515511e-8,0.520438807333101,0,0,0,52,0.2,4e-4,249.9999999956183
1560,249.479561183158,0,0,0,6.95444596947298e-9,0.520438807361562,0,0,0,53,0.2,4e-4,249.99999999747402
1590,249.479561187156,0,0,0,4.00957590688884e-9,0.520438807377972,0,0,0,54,0.2,4e-4,249.99999999854356
1620,249.479561189461,0,0,0,2.31171527151595e-9,0.520438807387433,0,0,0,55,0.2,4e-4,249.99999999916017
1650,249.47956119079,0,0,0,1.3328161432921101e-9,0.520438807392886,0,0,0,56,0.2,4e-4,249.99999999951572
1680,249.479561191556,0,0,0,7.684332468138701e-10,0.520438807396032,0,0,0,57,0.2,4e-4,249.99999999972047
1710,249.479561191999,0,0,0,4.43039092658774e-10,0.520438807397845,0,0,0,58,0.2,4e-4,249.9999999998399
1740,249.479561192253,0,0,0,2.5543355709429003e-10,0.52043880739889,0,0,0,59,0.2,4e-4,249.99999999990732
1770,249.4795611924,0,0,0,1.4726985309162e-10,0.520438807399493,0,0,0,60,0.2,4e-4,249.99999999994677
1800,249.479561192485,0,0,0,8.490822379142049e-11,0.520438807399841,0,0,0,61,0.2,4e-4,249.99999999996973
1830,249.479561192533,0,0,0,4.8953715346776894e-11,0.520438807400041,0,0,0,62,0.2,4e-4,249.99999999998198
1860,249.479561192562,0,0,0,2.8224194774575197e-11,0.520438807400156,0,0,0,63,0.2,4e-4,249.99999999999037
1890,249.479561192578,0,0,0,1.6272619249223598e-11,0.520438807400223,0,0,0,64,0.2,4e-4,249.9999999999945
1920,249.479561192587,0,0,0,9.38195542317823e-12,0.520438807400261,0,0,0,65,0.2,4e-4,249.99999999999665
1950,249.479561192592,0,0,0,5.40915302044546e-12,0.520438807400283,0,0,0,66,0.2,4e-4,249.9999999999977
1980,249.479561192596,0,0,0,3.1186394604165597e-12,0.520438807400295,0,0,0,67,0.2,4e-4,249.99999999999943
0,250,0,0,0,0,0,0,0,0,1,0.2,5e-4,250
30,250.000322400697,0,0,0,0,0,0,0,0,2,0.2,5e-4,250.000322400697
60,250.000090984018,0,0,0,0,0,0,0,0,3,0.2,5e-4,250.000090984018
90,250.000018876751,0,0,0,0,0,0,0,0,4,0.2,5e-4,250.000018876751
120,238.036053370295,0,0,0,22.8249621287498,0.0123302448802162,0,0,0,5,0.2,5e-4,260.87334574392503
150,208.911365389219,0,0,0,47.3838317873577,0.0502715530740951,0,0,0,6,0.2,5e-4,256.3454687296508
180,183.493921958348,0,0,0,63.7472872647799,0.104060004488074,0,0,0,7,0.2,5e-4,247.34526922761597
210,172.720589666923,0,0,0,58.1135604626522,0.163741285472092,0,0,0,8,0.2,5e-4,230.9978914150473
240,180.858429427313,0,0,0,49.3870944880397,0.238567679025978,0,0,0,9,0.2,5e-4,230.4840915943787
270,193.165417250802,0,0,0,40.5226226442301,0.320053200235625,0,0,0,10,0.2,5e-4,234.00809309526772
300,205.861155553718,0,0,0,31.7680417433736,0.399354896419842,0,0,0,11,0.2,5e-4,238.02855219351144
330,217.442839213706,0,0,0,23.588158814513,0.469612716678112,0,0,0,12,0.2,5e-4,241.50061074489713
360,227.104496102188,0,0,0,16.5769524464381,0.52664359370139,0,0,0,13,0.2,5e-4,244.20809214232747
390,234.546067012151,0,0,0,11.0717368912114,0.569334372479427,0,0,0,14,0.2,5e-4,246.18713827584185
420,239.882555696155,0,0,0,7.08219126426336,0.599126152158876,0,0,0,15,0.2,5e-4,247.56387311257726
450,243.484727874847,0,0,0,4.37950321846448,0.618765488684503,0,0,0,16,0.2,5e-4,248.482996581996
480,245.801914365196,0,0,0,2.6422745439981,0.631162326189557,0,0,0,17,0.2,5e-4,249.07535123538366
510,247.239644315367,0,0,0,1.56749514491422,0.638746517315175,0,0,0,18,0.2,5e-4,249.4458859775964
540,248.109091357401,0,0,0,0.919751489642573,0.643287752990847,0,0,0,19,0.2,5e-4,249.67213060003442
570,248.625785479797,0,0,0,0.535987823990355,0.645968648198917,0,0,0,20,0.2,5e-4,249.8077419519863
600,248.929363589317,0,0,0,0.311048007259344,0.647537037173611,0,0,0,21,0.2,5e-4,249.88794863374997
630,249.106442874019,0,0,0,0.180060899454638,0.648449432422651,0,0,0,22,0.2,5e-4,249.93495320589628
660,249.20927377827,0,0,0,0.104081912218897,0.648978392705558,0,0,0,23,0.2,5e-4,249.96233408319443
690,249.268826521006,0,0,0,0.0601117826449361,0.649284426904854,0,0,0,24,0.2,5e-4,249.97822273055579
720,249.303259578436,0,0,0,0.0346998884046956,0.649461269675534,0,0,0,25,0.2,5e-4,249.98742073651624
750,249.323149483498,0,0,0,0.0200249520325547,0.649563385559536,0,0,0,26,0.2,5e-4,249.99273782109012
780,249.334632214488,0,0,0,0.0115542714184894,0.649622326533767,0,0,0,27,0.2,5e-4,249.99580881244026
810,249.341259181806,0,0,0,0.00666610059956411,0.649656338786562,0,0,0,28,0.2,5e-4,249.99758162119213
840,249.345083036541,0,0,0,0.00384571448875693,0.649675962989019,0,0,0,29,0.2,5e-4,249.9986047140188
870,249.347289210473,0,0,0,0.00221854524952395,0.649687284725163,0,0,0,30,0.2,5e-4,249.9991950404477
900,249.348561981285,0,0,0,0.00127982771283549,0.649693816232954,0,0,0,31,0.2,5e-4,249.99953562523078
930,249.349296232254,0,0,0,7.3829528322778e-4,0.649697584155512,0,0,0,32,0.2,5e-4,249.99973211169274
960,249.349719806481,0,0,0,4.2589839523987e-4,0.649699757775475,0,0,0,33,0.2,5e-4,249.9998454626517
990,249.349964154678,0,0,0,2.4568597807045e-4,0.649701011670824,0,0,0,34,0.2,5e-4,249.99991085232688
1020,249.350105111352,0,0,0,1.4172740918431e-4,0.649701735001161,0,0,0,35,0.2,5e-4,249.99994857376237
1050,249.350186424422,0,0,0,8.17573511029407e-5,0.649702152264996,0,0,0,36,0.2,5e-4,249.9999703340381
1080,249.350233331029,0,0,0,4.71627890457423e-5,0.649702392969408,0,0,0,37,0.2,5e-4,249.99998288678745
1110,249.350260389741,0,0,0,2.72064562463348e-5,0.649702531822934,0,0,0,38,0.2,5e-4,249.9999901280202
1140,249.350275998912,0,0,0,1.56943876411244e-5,0.649702611922382,0,0,0,39,0.2,5e-4,249.99999430522203
1170,249.350285003262,0,0,0,9.05350439457887e-6,0.649702658128766,0,0,0,40,0.2,5e-4,249.99999671489516
1200,249.350290197536,0,0,0,5.22262719052923e-6,0.649702684783501,0,0,0,41,0.2,5e-4,249.99999810494668
1230,249.350293193918,0,0,0,3.01273765321742e-6,0.649702700159619,0,0,0,42,0.2,5e-4,249.99999890681525
1260,249.350294922418,0,0,0,1.73793525900054e-6,0.649702709029524,0,0,0,43,0.2,5e-4,249.99999936938278
1290,249.350295919525,0,0,0,1.00254959719746e-6,0.64970271414624,0,0,0,44,0.2,5e-4,249.99999963622082
1320,249.350296494718,0,0,0,5.78333215366264e-7,0.649702717097882,0,0,0,45,0.2,5e-4,249.9999997901491
1350,249.350296826526,0,0,0,3.33618713046704e-7,0.649702718800572,0,0,0,46,0.2,5e-4,249.9999998789453
1380,249.350297017933,0,0,0,1.92452106204455e-7,0.64970271978279,0,0,0,47,0.2,5e-4,249.9999999301679
1410,249.350297128349,0,0,0,1.11018392178418e-7,0.649702720349395,0,0,0,48,0.2,5e-4,249.9999999597168
1440,249.350297192044,0,0,0,6.40423408896072e-8,0.649702720676249,0,0,0,49,0.2,5e-4,249.99999997676258
1470,249.350297228787,0,0,0,3.69436211779974e-8,0.649702720864798,0,0,0,50,0.2,5e-4,249.99999998659544
1500,249.350297249982,0,0,0,2.13113875346227e-8,0.649702720973564,0,0,0,51,0.2,5e-4,249.99999999226694
1530,249.350297262209,0,0,0,1.22937390566531e-8,0.649702721036308,0,0,0,52,0.2,5e-4,249.99999999553907
1560,249.350297269263,0,0,0,7.091796333394181e-9,0.649702721072503,0,0,0,53,0.2,5e-4,249.9999999974273
1590,249.350297273332,0,0,0,4.09099095072712e-9,0.649702721093382,0,0,0,54,0.2,5e-4,249.99999999851636
1620,249.350297275678,0,0,0,2.35993902977048e-9,0.649702721105426,0,0,0,55,0.2,5e-4,249.99999999914337
1650,249.350297277032,0,0,0,1.3613601915043402e-9,0.649702721112374,0,0,0,56,0.2,5e-4,249.99999999950575
1680,249.350297277814,0,0,0,7.85317564399935e-10,0.649702721116382,0,0,0,57,0.2,5e-4,249.9999999997157
1710,249.350297278264,0,0,0,4.53020207877174e-10,0.649702721118695,0,0,0,58,0.2,5e-4,249.99999999983572
1740,249.350297278524,0,0,0,2.61330343351123e-10,0.649702721120028,0,0,0,59,0.2,5e-4,249.99999999990536
1770,249.350297278674,0,0,0,1.50751660010679e-10,0.649702721120797,0,0,0,60,0.2,5e-4,249.99999999994554
1800,249.35029727876,0,0,0,8.69629707156206e-11,0.649702721121241,0,0,0,61,0.2,5e-4,249.9999999999682
1830,249.35029727881,0,0,0,5.016567164265179e-11,0.649702721121496,0,0,0,62,0.2,5e-4,249.99999999998164
1860,249.350297278839,0,0,0,2.8938691843760397e-11,0.649702721121644,0,0,0,63,0.2,5e-4,249.9999999999896
1890,249.350297278856,0,0,0,1.66936444426254e-11,0.64970272112173,0,0,0,64,0.2,5e-4,249.99999999999443
1920,249.350297278865,0,0,0,9.62993649752157e-12,0.649702721121779,0,0,0,65,0.2,5e-4,249.99999999999642
1950,249.350297278871,0,0,0,5.5551486833815795e-12,0.649702721121807,0,0,0,66,0.2,5e-4,249.99999999999838
1980,249.350297278873,0,0,0,3.20455663465869e-12,0.649702721121823,0,0,0,67,0.2,5e-4,249.99999999999804
0,250,0,0,0,0,0,0,0,0,1,0.2,6e-4,250
30,250.000322400697,0,0,0,0,0,0,0,0,2,0.2,6e-4,250.000322400697
60,250.000090984018,0,0,0,0,0,0,0,0,3,0.2,6e-4,250.000090984018
90,250.000018876751,0,0,0,0,0,0,0,0,4,0.2,6e-4,250.000018876751
120,238.034679919799,0,0,0,22.8233507108823,0.0147956785779182,0,0,0,5,0.2,6e-4,260.8728263092592
150,208.908741176567,0,0,0,47.3763455526871,0.0603203683714784,0,0,0,6,0.2,6e-4,256.3454070976256
180,183.489629839735,0,0,0,63.7337626072681,0.12485109625665,0,0,0,7,0.2,6e-4,247.34824354325974
210,172.714839532576,0,0,0,58.093569127225,0.196434697656797,0,0,0,8,0.2,6e-4,231.00484335745782
240,180.846207810215,0,0,0,49.3625067725812,0.286153809563521,0,0,0,9,0.2,6e-4,230.4948683923597
270,193.141159785954,0,0,0,40.4954748519603,0.383821863663763,0,0,0,10,0.2,6e-4,234.02045650157805
300,205.819600135908,0,0,0,31.7419035372742,0.478834414531088,0,0,0,11,0.2,6e-4,238.04033808771328
330,217.38094977692,0,0,0,23.5664447911777,0.56298052097341,0,0,0,12,0.2,6e-4,241.51037508907112
360,227.022466354761,0,0,0,16.5615530550611,0.631266124751771,0,0,0,13,0.2,6e-4,244.21528553457387
390,234.446932775728,0,0,0,11.0625947511587,0.682374229719766,0,0,0,14,0.2,6e-4,246.19190175660646
420,239.77076912895,0,0,0,7.07789604643606,0.718040140687843,0,0,0,15,0.2,6e-4,247.56670531607392
450,243.364666000342,0,0,0,4.37826130304974,0.741555262413104,0,0,0,16,0.2,6e-4,248.48448256580485
480,245.677007060339,0,0,0,2.64259376619403,0.756402587384234,0,0,0,17,0.2,6e-4,249.07600341391728
510,247.112183504157,0,0,0,1.56840824924566,0.765489258915794,0,0,0,18,0.2,6e-4,249.44608101231844
540,247.980431361815,0,0,0,0.920745670845128,0.770932498031112,0,0,0,19,0.2,6e-4,249.67210953069124
570,248.496647337634,0,0,0,0.536845946141425,0.774147421896914,0,0,0,20,0.2,6e-4,249.80764070567233
600,248.800093597781,0,0,0,0.311711503639114,0.776029182683187,0,0,0,21,0.2,6e-4,249.8878342841033
630,248.977186995112,0,0,0,0.180541928667926,0.77712445142801,0,0,0,22,0.2,6e-4,249.93485337520792
660,249.080080333976,0,0,0,0.104416329772602,0.777759770461245,0,0,0,23,0.2,6e-4,249.96225643420985
690,249.139701096503,0,0,0,0.0603375693065391,0.778127536871425,0,0,0,24,0.2,6e-4,249.97816620268097
720,249.174192046385,0,0,0,0.0348490969266543,0.778340166511775,0,0,0,25,0.2,6e-4,249.98738130982343
750,249.194126159129,0,0,0,0.0201219578247857,0.778463013555481,0,0,0,26,0.2,6e-4,249.9927111305093
780,249.205640641055,0,0,0,0.0116165350384119,0.778533958892477,0,0,0,27,0.2,6e-4,249.9957911349859
810,249.212289531995,0,0,0,0.00670565443833282,0.77857492051605,0,0,0,28,0.2,6e-4,249.99757010694938
840,249.216128115447,0,0,0,0.00387062930062371,0.778598567132875,0,0,0,29,0.2,6e-4,249.9985973118805
870,249.218343986973,0,0,0,0.00223412796086373,0.778612216900367,0,0,0,30,0.2,6e-4,249.99919033183423
900,249.219623045011,0,0,0,0.00128951517143585,0.778620095715024,0,0,0,31,0.2,6e-4,249.99953265589744
930,249.220361322753,0,0,0,7.4428663426995e-4,0.778624643339536,0,0,0,32,0.2,6e-4,249.9997302527268
960,249.220787450644,0,0,0,4.295871688144e-4,0.778627268171026,0,0,0,33,0.2,6e-4,249.99984430598383
990,249.221033405132,0,0,0,2.4794812783261e-4,0.778628783176768,0,0,0,34,0.2,6e-4,249.9999101364366
1020,249.221175365274,0,0,0,1.4310983200329e-4,0.778629657606335,0,0,0,35,0.2,6e-4,249.99994813271235
1050,249.221257301566,0,0,0,8.25995334782029e-5,0.778630162307217,0,0,0,36,0.2,6e-4,249.9999700634067
1080,249.221304593289,0,0,0,4.76744201090444e-5,0.778630453608586,0,0,0,37,0.2,6e-4,249.9999827213177
1110,249.221331888934,0,0,0,2.75164923762528e-5,0.778630621740652,0,0,0,38,0.2,6e-4,249.99999002716703
1140,249.221347643313,0,0,0,1.58818330251081e-5,0.778630718782333,0,0,0,39,0.2,6e-4,249.99999424392837
1170,249.221356736349,0,0,0,9.16659665534861e-6,0.77863077479238,0,0,0,40,0.2,6e-4,249.99999667773804
1200,249.221361984624,0,0,0,5.29072983672794e-6,0.77863080711998,0,0,0,41,0.2,6e-4,249.9999980824738
1230,249.221365013797,0,0,0,3.05367652011924e-6,0.778630825778662,0,0,0,42,0.2,6e-4,249.99999889325218
1260,249.221366762159,0,0,0,1.76250542758986e-6,0.778630836547985,0,0,0,43,0.2,6e-4,249.99999936121242
1290,249.221367771271,0,0,0,1.01727387179566e-6,0.778630842763768,0,0,0,44,0.2,6e-4,249.99999963130864
1320,249.221368353704,0,0,0,5.87144927499176e-7,0.778630846351362,0,0,0,45,0.2,6e-4,249.9999997872003
