Time,Patch,ZWZW,ZWZZ,ZWMZ,ZWMM,ZWMW,ZWRW,ZWRZ,ZWMR,ZWRR,ZZZW,ZZZZ,ZZMZ,ZZMM,ZZMW,ZZRW,ZZRZ,ZZMR,ZZRR,MZZW,MZZZ,MZMZ,MZMM,MZMW,MZRW,MZRZ,MZMR,MZRR,MMZW,MMZZ,MMMZ,MMMM,MMMW,MMRW,MMRZ,MMMR,MMRR,MWZW,MWZZ,MWMZ,MWMM,MWMW,MWRW,MWRZ,MWMR,MWRR,RWZW,RWZZ,RWMZ,RWMM,RWMW,RWRW,RWRZ,RWMR,RWRR,RZZW,RZZZ,RZMZ,RZMM,RZMW,RZRW,RZRZ,RZMR,RZRR,MRZW,MRZZ,MRMZ,MRMM,MRMW,MRRW,MRRZ,MRMR,MRRR,RRZW,RRZZ,RRMZ,RRMM,RRMW,RRRW,RRRZ,RRMR,RRRR
266,1,0,1.56614454272842e-08,3.64977961721971e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82471855309341e-10,1.25542628854346e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,1,0,1.42519153388287e-08,3.32129945166993e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.570493883315e-10,1.14243792257455e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,1,0,1.29692429583341e-08,3.02238250101964e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33914943381665e-10,1.03961850954284e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,1,0,1.1802011092084e-08,2.75036807592787e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12862598477315e-10,9.46052843683983e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,1,0,1.07398300937965e-08,2.50283494909436e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93704964614357e-10,8.60908087752425e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,1,0,9.77324538535478e-09,2.27757980367587e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76271517799065e-10,7.83426359854707e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,1,0,8.89365330067285e-09,2.07259762134504e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60407081197149e-10,7.12917987467783e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,1,0,8.09322450361229e-09,1.88606383542399e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45970443889405e-10,6.48755368595683e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,1,0,7.36483429828719e-09,1.71631809023583e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32833103939359e-10,5.90367385422071e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,1,0,6.70199921144134e-09,1.5618494621146e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20878124584817e-10,5.37234320734085e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,1,0,6.09881928241162e-09,1.42128301052429e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09999093372183e-10,4.88883231868017e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,1,0,5.54992554699457e-09,1.2933675395771e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00099174968687e-10,4.44883740999896e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,1,0,5.05043224776506e-09,1.17696446101516e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.10902492215048e-11,4.04844204309905e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,1,0,4.59589334546621e-09,1.0710376595238e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.28921267915694e-11,3.68408225922014e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,1,0,4.18226294437425e-09,9.74644270166658e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54318353803282e-11,3.35251485589032e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,1,0,3.80585927938057e-09,8.86926285851659e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86429701960986e-11,3.0507885188602e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,1,0,3.46333194423631e-09,8.0710292012501e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24651028784498e-11,2.77621755216278e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,1,0,3.15163206925505e-09,7.34463657313759e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68432436193893e-11,2.52635797246813e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,1,0,2.86798518302209e-09,6.68361928155521e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17273516936443e-11,2.298985754946e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,1,0,2.6098665165501e-09,6.08209354621524e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70718900412163e-11,2.09207703700086e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,1,0,2.37497853006059e-09,5.53470512705587e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28354199375068e-11,1.90379010367078e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,1,0,2.16123046235514e-09,5.03658166562084e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89802321431312e-11,1.73244899434041e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,1,0,1.96671972074318e-09,4.58328931571496e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54720112502494e-11,1.57652858484977e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,1,0,1.78971494587629e-09,4.17079327730062e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22795302377269e-11,1.43464101221329e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,1,0,1.62864060074743e-09,3.79542188234356e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93743725163315e-11,1.3055233211141e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,1,0,1.48206294668016e-09,3.45383391293264e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67306789898617e-11,1.18802622221383e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,1,0,1.34867728147894e-09,3.1429888607687e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43249178807741e-11,1.08110386221458e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,1,0,1.22729632614584e-09,2.86011986329952e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21356752715045e-11,9.83804514615272e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,1,0,1.11683965679271e-09,2.60270907560256e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01434644970691e-11,8.95262108299897e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,1,0,1.01632408768137e-09,2.36846525879833e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83305526923328e-11,8.14688518552907e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,1,0,9.24854919790046e-10,2.15530338550648e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66808029500229e-11,7.41366551883145e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,1,0,8.41617977008942e-10,1.9613260808109e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51795306845208e-11,6.74643562213662e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,1,0,7.65872359078137e-10,1.78480673353792e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3813372922914e-11,6.13925641614432e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,1,0,6.96943846761105e-10,1.62417412751951e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25701693598517e-11,5.58672333869134e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,1,0,6.34218900552606e-10,1.47799845604275e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1438854117465e-11,5.08391823820912e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,1,0,5.77139199502871e-10,1.3449785949989e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04093572468932e-11,4.6263655967703e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,1,0,5.25196671547613e-10,1.223930521449e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47251509467281e-12,4.20999269306097e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,1,0,4.77928971108328e-10,1.11377677451859e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.61998873615225e-12,3.83109335068548e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,1,0,4.34915363708578e-10,1.01353686481192e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84418974989855e-12,3.48629494912379e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,1,0,3.95772980974806e-10,9.22318546978846e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13821267240768e-12,3.17252840370265e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,1,0,3.60153412687074e-10,8.3930987775075e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49577353189099e-12,2.88700084736941e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,1,0,3.27739605545237e-10,7.63771988753182e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9111539140208e-12,2.62717077110616e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,1,0,2.98243041046166e-10,6.95032509765396e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37915006175893e-12,2.39072540170661e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,1,0,2.71401167352011e-10,6.3247958388651e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89502655620063e-12,2.17556011555301e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,1,0,2.4697506229033e-10,5.75556421336724e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45447416614257e-12,1.97975970515324e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,1,0,2.247473066842e-10,5.23756343416419e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05357149118974e-12,1.80158133168945e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,1,0,2.04520049082622e-10,4.76618272508941e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68875005698266e-12,1.6394390118374e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,1,0,1.86113244665186e-10,4.33722627983137e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35676255185422e-12,1.49188950077203e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,1,0,1.69363052645319e-10,3.94687591464654e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05465392218734e-12,1.35761944570255e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,1,0,1.54120377907241e-10,3.59165708232836e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77973506919048e-12,1.23543369558932e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,1,0,1.40249543895589e-10,3.2684079449188e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52955891296334e-12,1.12424466298628e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,1,0,1.27627084944986e-10,2.97425122987611e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30189861079664e-12,1.02306264331752e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,1,0,1.16140647299937e-10,2.70656861918726e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09472773582494e-12,9.30987005418941e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,1,0,1.05687989042943e-10,2.46297744346041e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9062022396007e-12,8.47198174931236e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,1,0,9.61760700290781e-11,2.24130947354897e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73464403803663e-12,7.70950339187425e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,1,0,8.75202237264611e-11,2.03959162092956e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57852607461334e-12,7.01564808660557e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,1,0,7.96434035910796e-11,1.8560283750459e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43645872789814e-12,6.38423975881107e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,1,0,7.24754972678824e-11,1.68898582129177e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3071774423873e-12,5.80965818051807e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,1,0,6.5952702513773e-11,1.53697709737551e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18953147257245e-12,5.28678894427145e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,1,0,6.00169592875334e-11,1.39864915861172e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08247364004093e-12,4.81097793928702e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,1,0,5.46154329516554e-11,1.27277073433666e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.85051012437244e-13,4.37798992475118e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,1,0,4.97000439860064e-11,1.15822136824636e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.96396421317892e-13,3.98397083152358e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,1,0,4.52270400272659e-11,1.05398144510419e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15720743399282e-13,3.62541345668646e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,1,0,4.11566064248119e-11,9.59123115044813e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.42305876493346e-13,3.29912624558467e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,1,0,3.74525118465789e-11,8.7280203469078e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75498347608945e-13,3.00220488348205e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,1,0,3.40817857803868e-11,7.9424985156861e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1470349632414e-13,2.73200644396867e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,1,0,3.1014425060152e-11,7.22767364927435e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59380181654968e-13,2.48612586401149e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
